time (milliseconds since 1970-01-01),shortwave (W/m^2),longwave (W/m^2)
1.0670355E12,6.34e-08,2.09e-06
1.06703556E12,6.32e-08,2.09e-06
1.06703562E12,6.37e-08,2.09e-06
1.06703568E12,6.27e-08,2.09e-06
1.06703574E12,6.18e-08,2.03e-06
1.0670358E12,6.17e-08,2.02e-06
1.06703586E12,6.22e-08,2.05e-06
1.06703592E12,6.17e-08,2.02e-06
1.06703598E12,6.03e-08,2.02e-06
1.06703604E12,5.98e-08,2.02e-06
1.0670361E12,5.98e-08,2.02e-06
1.06703616E12,5.96e-08,2.02e-06
1.06703622E12,5.79e-08,2.02e-06
1.06703628E12,5.79e-08,2.00e-06
1.06703634E12,5.79e-08,1.95e-06
1.0670364E12,5.78e-08,1.95e-06
1.06703646E12,5.79e-08,1.95e-06
1.06703652E12,5.87e-08,1.95e-06
1.06703658E12,5.81e-08,1.95e-06
1.06703664E12,5.68e-08,1.95e-06
1.0670367E12,5.61e-08,1.95e-06
1.06703676E12,5.60e-08,1.95e-06
1.06703682E12,5.60e-08,1.95e-06
1.06703688E12,5.58e-08,1.95e-06
1.06703694E12,5.48e-08,1.95e-06
1.067037E12,5.45e-08,1.95e-06
1.06703706E12,5.45e-08,1.95e-06
1.06703712E12,5.41e-08,1.94e-06
1.06703718E12,5.40e-08,1.90e-06
1.06703724E12,5.40e-08,1.89e-06
1.0670373E12,5.41e-08,1.89e-06
1.06703736E12,5.58e-08,1.91e-06
1.06703742E12,6.21e-08,1.95e-06
1.06703748E12,6.17e-08,1.95e-06
1.06703754E12,5.87e-08,1.95e-06
1.0670376E12,5.71e-08,1.95e-06
1.06703766E12,5.71e-08,1.95e-06
1.06703772E12,5.68e-08,1.95e-06
1.06703778E12,5.92e-08,1.95e-06
1.06703784E12,5.52e-08,1.93e-06
1.0670379E12,5.45e-08,1.88e-06
1.06703796E12,6.00e-08,1.93e-06
1.06703802E12,6.64e-08,1.95e-06
1.06703808E12,6.71e-08,1.95e-06
1.06703814E12,6.40e-08,1.95e-06
1.0670382E12,5.87e-08,1.95e-06
1.06703826E12,5.35e-08,1.88e-06
1.06703832E12,5.05e-08,1.88e-06
1.06703838E12,5.01e-08,1.87e-06
